name,indeks,k,D,n,z_mk,p_mk,z_hr,p_hr,var_infl,sig_hr_bh,z_tfpw,p_tfpw
Kırklareli,SPEI,3,8,59,1.035,0.3004772345166944,0.782,0.4340771160119381,1.752,False,0.2498862639267818,0.8026753061109368
Kırklareli,SPEI,6,1,59,0.85,0.3951633622850412,0.85,0.3951633622850412,1.0,False,0.8502909222180471,0.39516336228504123
Kırklareli,SPEI,6,2,59,1.62,0.1053208125317506,1.62,0.1053208125317506,1.0,False,1.619587983818998,0.10532081253175063
Kırklareli,SPEI,6,3,59,1.721,0.0852162882072908,1.721,0.0852162882072908,1.0,False,1.721190350811884,0.08521628820729088
Kırklareli,SPEI,6,4,59,0.989,0.3225465626006045,0.989,0.3225465626006045,1.0,False,0.7856183479553434,0.43209111200151495
Kırklareli,SPEI,6,5,59,0.908,0.3636505099054334,0.908,0.3636505099054334,1.0,False,0.9084310825751102,0.36365050990543346
Kırklareli,SPEI,6,6,59,0.502,0.6154146313211077,0.427,0.6692132192975819,1.383,False,0.5023595441134429,0.6154146313211077
Kırklareli,SPEI,6,7,59,0.847,0.396879069569497,0.847,0.396879069569497,1.0,False,0.8472082254458985,0.39687906956949703
Kırklareli,SPEI,6,8,59,0.74,0.4593067103504631,0.74,0.4593067103504631,1.0,False,0.7399889317228097,0.4593067103504631
Kırklareli,SPEI,6,9,59,1.196,0.231753629135885,1.003,0.3156787790450761,1.42,False,1.195853768404107,0.23175362913588504
Kırklareli,SPEI,6,10,59,0.966,0.3342398204663146,0.966,0.3342398204663146,1.0,False,0.0,1.0
Kırklareli,SPEI,6,11,59,0.602,0.5469992614570118,0.499,0.6174797224759532,1.454,False,0.03345318966018386,0.9733131941581268
Kırklareli,SPEI,9,1,59,1.02,0.3075422258049032,0.837,0.4024926960612891,1.486,False,0.9525340015629004,0.3408262304443561
Kırklareli,SPEI,9,2,59,1.248,0.2119609448771318,1.248,0.2119609448771318,1.0,False,1.2476853823288694,0.21214629652672556
Kırklareli,SPEI,9,3,59,0.713,0.4761375123004956,0.827,0.4080795761974993,0.742,False,0.7781263674739186,0.4364945197338468
Kırklareli,SPEI,9,4,59,0.733,0.4636911430165309,0.733,0.4636911430165309,1.0,False,0.738965460024648,0.4599279712480664
Kırklareli,SPEI,9,5,59,1.412,0.1579917086673559,1.065,0.2867624939734829,1.757,False,0.8463092474731596,0.3973802504080508
Kırklareli,SPEI,9,6,59,1.821,0.0686344523313589,1.547,0.1218451291476985,1.385,False,1.0836991465338541,0.2784982141672119
Kırklareli,SPEI,9,7,59,2.001,0.0453956129376151,1.395,0.163079381781495,2.058,False,1.004714827275999,0.315034186410601
Kırklareli,SPEI,9,8,59,1.643,0.1004145403794358,1.332,0.1827239456638043,1.52,False,0.8218435870759456,0.41116592307677013
Kırklareli,SPEI,9,9,59,1.752,0.0797960228620267,1.251,0.2110263654130326,1.962,False,0.7703365822282356,0.44110026151218595
Kırklareli,SPEI,9,10,59,1.799,0.0719599716124517,1.503,0.1328004054337777,1.433,False,0.6582876248132196,0.5103533284294253
Kırklareli,SPEI,9,11,59,1.802,0.0716175799966072,1.802,0.0716175799966072,1.0,False,0.675199782208115,0.49954884499914165
Kırklareli,SPEI,9,12,59,1.763,0.0778728326642699,1.763,0.0778728326642699,1.0,False,0.5621486335820278,0.5740147553115786
Kırklareli,SPEI,12,1,59,1.356,0.1749802717342201,1.136,0.2558082575843086,1.425,False,1.261101354181868,0.20727233279691615
Kırklareli,SPEI,12,2,59,1.828,0.0675372698585146,1.298,0.1942561034476999,1.983,False,1.6769964816248244,0.09354316985555067
Kırklareli,SPEI,12,3,59,1.701,0.0889689119584731,1.391,0.1642002539253315,1.495,False,1.328181213446861,0.18411824910457764
Kırklareli,SPEI,12,4,59,1.714,0.0864450087504482,1.245,0.2130946299305494,1.896,False,1.3147652415938624,0.18858881243354264
Kırklareli,SPEI,12,5,59,1.654,0.0980953956069663,1.239,0.215166855931518,1.781,False,0.9840858084892069,0.3250733240346071
Kırklareli,SPEI,12,6,59,1.431,0.1525693746769238,1.058,0.2899856023536136,1.828,False,0.7637576313901054,0.44501168964429416
Kırklareli,SPEI,12,7,59,1.5,0.1336994605898942,1.089,0.27597371512963,1.895,False,0.7462072960308416,0.4555422014236341
Kırklareli,SPEI,12,8,59,0.858,0.3911362374827967,0.611,0.5410175645481483,1.968,False,0.5455936418403337,0.5853452958742527
Kırklareli,SPEI,12,9,59,1.01,0.3125523362872369,0.699,0.4845408560577495,2.087,False,0.6172523641108886,0.5370682816724011
Kırklareli,SPEI,12,10,59,1.149,0.2504374245117566,0.786,0.4315941798445668,2.135,False,0.7253281321119477,0.4682507511262486
Kırklareli,SPEI,12,11,59,1.269,0.2045851517003805,0.881,0.3784747330265872,2.075,False,0.8005799497382518,0.4233748620414528
Kırklareli,SPEI,12,12,59,1.36,0.1737306969491625,0.928,0.3531804161586001,2.147,False,0.8103701081507154,0.41772749248747454
Kırklareli,SPI,1,1,59,1.112,0.266241195447527,1.112,0.266241195447527,1.0,False,1.111760369784435,0.266241195447527
Kırklareli,SPI,1,2,59,0.157,0.8750367089325253,0.157,0.8750367089325253,1.0,False,0.15726410415047068,0.8750367089325253
Kırklareli,SPI,1,3,59,-0.244,0.8071873626202231,-0.284,0.7760771193040674,0.736,False,-0.24405611173659678,0.8071873626202231
Kırklareli,SPI,1,4,59,-1.7,0.0890654851813848,-1.398,0.1621114731221831,1.479,False,-1.7003480081807454,0.0890654851813848
Kırklareli,SPI,3,1,59,-0.268,0.7886033272748738,-0.268,0.7886033272748738,1.0,False,-0.26812470853316833,0.7886033272748738
Kırklareli,SPI,3,2,59,-0.674,0.5003268109632655,-0.674,0.5003268109632655,1.0,False,-0.6739756243220003,0.5003268109632655
Kırklareli,SPI,3,3,59,-1.406,0.1597663641945921,-1.406,0.1597663641945921,1.0,False,-1.405857767457035,0.15976636419459211
Kırklareli,SPI,3,4,59,-1.586,0.112656597236848,-1.298,0.1942591031907339,1.493,False,-1.586364726287879,0.11265659723684807
Kırklareli,SPI,3,5,59,-1.268,0.2047277732564585,-1.268,0.2047277732564585,1.0,False,-1.2681965374438537,0.20472777325645852
Kırklareli,SPI,3,6,59,-0.447,0.6546640310935712,-0.431,0.6666687476026194,1.078,False,-0.3501529919219253,0.7262238832395131
Kırklareli,SPI,3,7,59,-0.567,0.5704118063180723,-0.49,0.624183450906119,1.341,False,-0.5028083484528516,0.6150990235056011
Kırklareli,SPI,3,8,59,-0.986,0.324289052865085,-0.768,0.4424180818983723,1.647,False,-0.2934598493185882,0.7691706847663782
Kırklareli,SPI,6,1,59,-0.733,0.4638278522835088,-0.733,0.4638278522835088,1.0,False,-0.732558332987856,0.46382785228350887
Kırklareli,SPI,6,2,59,-0.636,0.5250401408884589,-0.839,0.4012204661250425,0.573,False,-0.6355954423158251,0.5250401408884589
Kırklareli,SPI,6,3,59,-0.693,0.4884846226526953,-0.706,0.4799863343590533,0.962,False,-0.6927210558300232,0.4884846226526953
Kırklareli,SPI,6,4,59,-0.963,0.3357073487692485,-0.821,0.41143282385473,1.374,False,-0.9626815692131098,0.33570734876924857
Kırklareli,SPI,6,5,59,-0.558,0.5768510174933486,-0.523,0.6006415720251934,1.136,False,-0.6046081036565302,0.5454394209528384
Kırklareli,SPI,6,6,59,-0.668,0.50430987685039,-0.654,0.5132801897887711,1.043,False,-0.29914442811562664,0.764829848686664
Kırklareli,SPI,6,7,59,-0.317,0.7514088669083094,-0.355,0.7229365027823862,0.798,False,-0.3167822060362925,0.7514088669083094
Kırklareli,SPI,6,8,59,0.544,0.5861343188321808,0.416,0.6776482579103462,1.716,False,-0.11906418677427591,0.905224503677367
Kırklareli,SPI,6,9,59,0.769,0.4421003361987501,0.769,0.4421003361987501,1.0,False,0.7686513109419573,0.4421003361987501
Kırklareli,SPI,6,10,59,0.783,0.4336614326273824,0.783,0.4336614326273824,1.0,False,-0.05017978449027578,0.9599791208959614
Kırklareli,SPI,6,11,59,0.763,0.445543236181362,0.763,0.445543236181362,1.0,False,-0.01672659483009193,0.9866547305208013
Kırklareli,SPI,9,1,59,-0.838,0.4021054426257011,-0.838,0.4021054426257011,1.0,False,-0.837866931857896,0.40210544262570114
Kırklareli,SPI,9,2,59,-0.943,0.3456786302904904,-0.893,0.3721204252993759,1.116,False,-1.0866937200928863,0.277172190286181
Kırklareli,SPI,9,3,59,-1.219,0.2230225914722967,-0.896,0.3702969110444893,1.85,False,-0.9257020578569031,0.3546008381463439
Kırklareli,SPI,9,4,59,-0.821,0.4114684993596027,-0.541,0.5884079754886928,2.304,False,-0.4697351871374275,0.6385442250591447
Kırklareli,SPI,9,5,59,0.095,0.9243857494793768,0.062,0.950742607697756,2.361,False,0.20220941270326168,0.8397530148550916
Kırklareli,SPI,9,6,59,-0.042,0.9666076768050402,-0.025,0.9803245671775768,2.881,False,0.006770473979785276,0.9945979846130268
Kırklareli,SPI,9,7,59,0.433,0.6651556295385219,0.237,0.8127439714464681,3.338,False,-0.04127930096572454,0.9670732344396031
Kırklareli,SPI,9,8,59,0.532,0.5947704241138589,0.277,0.7816095824343119,3.682,False,0.006935419821470658,0.9944663799630296
Kırklareli,SPI,9,9,59,0.508,0.6112254857929007,0.295,0.7676718882952076,2.961,False,0.0485479387502946,0.9612795598588828
Kırklareli,SPI,9,10,59,0.71,0.4778221348680438,0.375,0.7080005757084997,3.592,False,0.06376300484640943,0.9491589361429902
Kırklareli,SPI,9,11,59,0.452,0.6514440203448562,0.234,0.8150227355575708,3.729,False,0.0,1.0
Kırklareli,SPI,9,12,59,0.221,0.8247649570809588,0.142,0.8872829311843453,2.44,False,-0.26327450810204006,0.79233900638558
Kırklareli,SPI,12,1,59,-0.033,0.9738458950248234,-0.022,0.982245759571424,2.17,False,-0.1274546001778589,0.8985806038649709
Kırklareli,SPI,12,2,59,-0.132,0.8948327262647218,-0.083,0.9338917602682182,2.54,False,-0.10736804277426915,0.9144970060934896
Kırklareli,SPI,12,3,59,-0.214,0.8308211753659032,-0.152,0.8793356486560071,1.981,False,-0.3827371438756801,0.701914670838951
Kırklareli,SPI,12,4,59,-0.244,0.8071873626202231,-0.153,0.8785521516718839,2.551,False,-0.3568504432926253,0.7212037707519223
Kırklareli,SPI,12,5,59,-0.322,0.747568337645192,-0.199,0.8425120582098848,2.624,False,-0.539912355717175,0.5892574765145362
Kırklareli,SPI,12,6,59,-0.393,0.6946404551269634,-0.224,0.8227587913588721,3.071,False,-0.31766910332154824,0.7507359500821451
Kırklareli,SPI,12,7,59,-0.654,0.5133266807431647,-0.398,0.6907012741723944,2.699,False,-0.45793124780606753,0.6470018363584185
Kırklareli,SPI,12,8,59,-0.138,0.8898855278122955,-0.08,0.9359101261890002,2.964,False,-0.14503122124869627,0.8846862213983595
Kırklareli,SPI,12,9,59,0.052,0.9588719644344867,0.033,0.973317248360064,2.377,False,-0.13935224019889497,0.8891718108337527
Kırklareli,SPI,12,10,59,0.0,1.0,0.0,1.0,2.544,False,-0.2605547659042919,0.7944358765127628
Kırklareli,SPI,12,11,59,-0.03,0.9759038246405424,-0.021,0.9835963878410344,2.158,False,-0.3613236941296535,0.7178574831240956
Kırklareli,SPI,12,12,59,-0.101,0.9195092848331244,-0.069,0.944944750834281,2.141,False,-0.4705452686045201,0.6379654999894269
Lüleburgaz,SPEI,1,1,59,2.649,0.0080838141440509,2.196,0.0280955031454708,1.455,False,2.6485489501447117,0.008083814144050905
Lüleburgaz,SPEI,1,2,59,2.683,0.0072992697244205,2.191,0.0284271589390856,1.499,False,2.29413118686276,0.02178296446342709
Lüleburgaz,SPEI,1,3,59,1.998,0.0456739449303489,1.773,0.0762195133280458,1.27,False,1.730660369036819,0.08351235760833964
Lüleburgaz,SPEI,1,4,59,1.163,0.2448782865691292,0.949,0.3425989358043628,1.501,False,1.1628797694273576,0.24487828656912924
Lüleburgaz,SPEI,1,5,59,2.588,0.0096581964515329,2.074,0.0381139020457146,1.557,False,1.4552137502179978,0.14561009539686687
Lüleburgaz,SPEI,3,1,59,1.759,0.0785503916928624,1.737,0.0824118607591146,1.026,False,1.462340931976847,0.14364780715924153
Lüleburgaz,SPEI,3,2,59,2.041,0.0412808330711353,2.041,0.0412808330711353,1.0,False,1.8514041157138061,0.06411143743108783
Lüleburgaz,SPEI,3,3,59,2.056,0.039756153667853,2.056,0.039756153667853,1.0,False,2.38804298983375,0.016938360293055732
Lüleburgaz,SPEI,3,4,59,2.27,0.0232005153501151,1.875,0.060729289359251,1.465,False,2.2701165019251657,0.023200515350115136
Lüleburgaz,SPEI,3,5,59,2.452,0.0141942016145735,2.452,0.0141942016145735,1.0,False,2.452310765864085,0.01419420161457352
